material_id,formula_pretty,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,density,volume,nsites,theoretical,deprecated,elements,num_elements,crystal_system,spacegroup_number,spacegroup_symbol,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-1078668,NiPbO3,-6.156655549999999,-1.289322196999998,0.0,0.0,8.86197135556213,117.63280280756855,10,True,False,"Ni,O,Pb",3,Trigonal,161,R3c,5.39124426749009,5.39240065883913,5.614263966283843,90.00131379542363,61.30477485007201,120.00227303250158
mp-1078329,ZnPbO3,-5.436857545,-1.473602805999999,0.022545057999999,0.0,8.288778142141021,128.45820493772405,10,False,False,"O,Pb,Zn",3,Trigonal,161,R3c,5.516786621151392,5.516786621151392,5.822193786011077,61.72056132477441,61.72056132477441,59.999992550909184
mp-1017566,GePbO3,-6.347383798,-1.711472209999999,0.21775594300000903,0.0,9.259412950330407,58.79294308872988,5,False,False,"Ge,O,Pb",3,Cubic,221,Pm-3m,3.888436999999999,3.888436999999999,3.888436999999999,90.0,90.0,90.0
mp-1070440,VPbO3,-7.54024152,-2.012154289,0.124516472312494,0.0,8.35869929314855,60.81770785843361,5,False,False,"O,Pb,V",3,Cubic,221,Pm-3m,3.932572,3.932572,3.932572,90.0,90.0,90.0
mp-1183154,AlPbO3,-6.651739886,-2.191318702999999,0.22422391950000703,0.0,8.311042316450266,56.3792677148114,5,True,False,"Al,O,Pb",3,Cubic,221,Pm-3m,3.83448,3.83448,3.83448,90.0,90.0,90.0
mp-1183499,BePbO3,-5.851263928,-1.392075337999999,0.628855202,0.0,9.003621812885386,48.72835290398645,5,True,False,"Be,O,Pb",3,Cubic,221,Pm-3m,3.652530999999999,3.652530999999999,3.652530999999999,90.0,90.0,90.0
mp-1184117,CuPbO3,-5.448978686,-0.917831334999999,0.250703104499999,0.0,9.109306585560445,58.10400510519205,5,True,False,"Cu,O,Pb",3,Cubic,221,Pm-3m,3.873189,3.873189,3.873189,90.0,90.0,90.0
mp-1184348,EuPbO3,-7.768094994,-1.999166594000001,0.42481014324999705,0.0,8.594428006411011,78.6682649547427,5,True,False,"Eu,O,Pb",3,Cubic,221,Pm-3m,4.284826,4.284826,4.284826,90.0,90.0,90.0
mp-1184935,KPbO3,-5.137626526,-1.2000465644499991,0.154595876499998,0.0,5.893054640887403,82.92657461938236,5,True,False,"K,O,Pb",3,Cubic,221,Pm-3m,4.360784,4.360784,4.360784,90.0,90.0,90.0
mp-1185545,CsPbO3,-5.014652548,-1.121751016931034,0.214985168666667,0.0,7.164664583017451,89.94995765714654,5,True,False,"Cs,O,Pb",3,Cubic,221,Pm-3m,4.480574,4.480574,4.480574,90.0,90.0,90.0
mp-1186153,NaPbO3,-5.068154572,-1.088504399275861,0.308695351749999,0.0,5.794279118417319,79.72380712196995,5,True,False,"Na,O,Pb",3,Cubic,221,Pm-3m,4.303905,4.303905,4.303905,90.0,90.0,90.0
mp-1186106,MoPbO3,-7.563607447999999,-1.683171408999999,0.117750638812498,0.0,8.413561405503058,69.30224559771202,5,True,False,"Mo,O,Pb",3,Cubic,221,Pm-3m,4.107546,4.107546,4.107546,90.0,90.0,90.0
mp-1186471,PrPbO3,-6.65096289,-1.980562581333332,0.5854630621250081,0.0,7.041604055881917,93.4090064158571,5,True,False,"O,Pb,Pr",3,Cubic,221,Pm-3m,4.537287,4.537287,4.537287,90.0,90.0,90.0
mp-1186948,SbPbO3,-6.100877602,-1.563771336999999,0.17029225060937,0.0,8.349657760296937,74.967601732332,5,True,False,"O,Pb,Sb",3,Cubic,221,Pm-3m,4.216556,4.216556,4.216556,90.0,90.0,90.0
mp-1186799,PuPbO3,-9.128231406000001,-2.469338892749996,0.21449028581249602,0.0,10.0149565599103,82.77001583757489,5,True,False,"O,Pb,Pu",3,Cubic,221,Pm-3m,4.358038,4.358038,4.358038,90.0,90.0,90.0
mp-22535,HfPbO3,-8.66198264,-2.959238816999998,0.040636742312496005,2.414899999999999,10.036049633632498,71.75693874710115,5,False,False,"Hf,O,Pb",3,Cubic,221,Pm-3m,4.155481,4.155481,4.155481,90.0,90.0,90.0
mp-21280,BaPbO3,-6.176932494,-2.081831488999999,0.027018664,0.0,7.852241508861981,83.00858149731611,5,False,False,"Ba,O,Pb",3,Cubic,221,Pm-3m,4.362221,4.362221,4.362221,90.0,90.0,90.0
mp-22364,CrPbO3,-7.3799187,-1.7380031889999992,0.15658225600001102,0.0,8.487554511181017,60.100719885198174,5,False,False,"Cr,O,Pb",3,Cubic,221,Pm-3m,3.917057,3.917057,3.917057,90.0,90.0,90.0
mp-37214,MnPbO3,-7.145062928,-1.601353852586206,0.11387471988466201,0.0,8.58476602805571,59.98921218214787,5,True,False,"Mn,O,Pb",3,Cubic,221,Pm-3m,3.914633,3.914633,3.914633,90.0,90.0,90.0
mp-561598,BaPbO3,-5.108779098,-1.013678092999999,1.09517206,0.0,6.399226750646413,101.85659215140905,5,False,False,"Ba,O,Pb",3,Cubic,221,Pm-3m,4.670138,4.670138,4.670138,90.0,90.0,90.0
mp-973579,FePbO3,-6.761996207999999,-1.356685948999998,0.198250186250003,0.0,8.396317842913724,61.514987243627175,5,True,False,"Fe,O,Pb",3,Cubic,221,Pm-3m,3.947543999999999,3.947543999999999,3.947543999999999,90.0,90.0,90.0
mp-974337,RuPbO3,-6.8713768380000015,-1.305190313,0.17602303197916402,0.0,9.24271593776542,64.0068642453909,5,True,False,"O,Pb,Ru",3,Cubic,221,Pm-3m,4.000143,4.000143,4.000143,90.0,90.0,90.0
mp-974108,NiPbO3,-5.78969708,-0.922363726999999,0.36695846999999904,0.0,9.420293410987233,55.33047026641992,5,True,False,"Ni,O,Pb",3,Cubic,221,Pm-3m,3.810553999999999,3.810553999999999,3.810553999999999,90.0,90.0,90.0
mp-976722,MgPbO3,-5.531777046,-1.494377025999999,0.5007348609999991,0.0,7.359026699548187,63.068935851015254,5,True,False,"Mg,O,Pb",3,Cubic,221,Pm-3m,3.980508,3.980508,3.980508,90.0,90.0,90.0
mp-978489,SiPbO3,-6.968344168,-2.171974545,0.42395193916669605,1.184799999999999,8.93326180430379,52.65754671539653,5,True,False,"O,Pb,Si",3,Cubic,221,Pm-3m,3.7481780000000002,3.7481780000000002,3.7481780000000002,90.0,90.0,90.0
mp-982245,PbAuO3,-4.969002936,-0.6029205189999991,0.329485498333334,0.0,10.514280914279322,71.41118537597386,5,True,False,"Au,O,Pb",3,Cubic,221,Pm-3m,4.148796,4.148796,4.148796,90.0,90.0,90.0
mp-984554,BPbO3,-6.110985154,-1.063800782833333,1.079543921428557,0.0,9.741156187118827,45.34560992453003,5,True,False,"B,O,Pb",3,Cubic,221,Pm-3m,3.565976,3.565976,3.565976,90.0,90.0,90.0
mp-680932,OsPbO3,-7.357330361999999,-1.400550858999998,0.0,0.0,10.713008599289092,276.1692649119691,20,False,False,"O,Os,Pb",3,Cubic,227,Fd-3m,7.309274685719329,7.309673324649104,7.309817577255602,60.00259406740459,60.00078554251043,60.000139998494376
mp-687205,TcPbO3,-7.437499719,-1.654065912999999,0.063941841312498,0.0,8.197885205224003,286.1710768914209,20,False,False,"O,Pb,Tc",3,Cubic,227,Fd-3m,7.3968517049479905,7.3968517049479905,7.3968517049479905,59.99999999999999,59.99999999999999,59.99999999999999
mp-669414,HfPbO3,-8.689749293750001,-2.98700547075,0.012870088562495,2.779499999999999,9.909159441648258,581.4064880592096,40,False,False,"Hf,O,Pb",3,Orthorhombic,32,Pba2,5.931434,8.303966,11.804147,90.0,90.0,90.0
mp-1195541,PPbO3,-6.762833337000001,-1.9684326149285711,0.310789518999996,0.0,5.657758460540187,671.9264895888821,40,False,False,"O,P,Pb",3,Orthorhombic,36,Cmc2_1,9.189884489598006,9.189884489598006,8.195841,90.0,90.0,103.89161197938604
mp-1181854,HfPbO3,-8.424724201,-2.721980377999998,0.277895181312496,2.3889,9.366655865348129,615.0807367548509,40,True,False,"Hf,O,Pb",3,Orthorhombic,55,Pbam,5.819735,11.475254,9.210148,90.0,90.0,90.0
mp-22734,HfPbO3,-8.69323866225,-2.990494839249998,0.009380720062496,2.7161,10.338823292347769,557.2442267053383,40,False,False,"Hf,O,Pb",3,Orthorhombic,55,Pbam,5.83973713,8.16659022,11.68453719,90.0,90.0,90.0
mp-770488,CoPbO3,-6.31544372475,-1.177454363749999,0.152226519749998,0.0,9.402886266734846,443.8019890028436,40,True,False,"Co,O,Pb",3,Orthorhombic,55,Pbam,5.367635,7.646726,10.812615,90.0,90.0,90.0
mp-20079,CaPbO3,-6.285639986499999,-2.173213993499998,0.002454472999995,0.933199999999999,7.124821189855321,275.27296614002546,20,False,False,"Ca,O,Pb",3,Orthorhombic,62,Pnma,5.67798819,5.92801194,8.17824295,90.0,90.0,90.0
mp-19893,PbCO3,-7.366265239500001,-1.8087626935,0.0,3.3293,6.604025394102395,268.75173301996114,20,False,False,"C,O,Pb",3,Orthorhombic,62,Pnma,5.18693591,6.06501914,8.542956910000001,90.0,90.0,90.0
mp-20489,SrPbO3,-6.2053422304999994,-2.155550595499999,0.0,0.7941,7.669326838228552,296.90377048683945,20,False,False,"O,Pb,Sr",3,Orthorhombic,62,Pnma,5.88572476,6.02726206,8.3694263,90.0,90.0,90.0
mp-20507,PbSO3,-6.2557454225,-1.7169598629999991,0.081017958124991,3.6415,6.15746392260508,309.8754760026049,20,False,False,"O,Pb,S",3,Orthorhombic,62,Pnma,5.570302,6.907102,8.054018,90.0,90.0,90.0
mp-755569,CoPbO3,-6.3287549965,-1.190765635499999,0.13891524799999802,0.0,9.541382462844483,218.68003110633003,20,True,False,"Co,O,Pb",3,Orthorhombic,62,Pnma,5.326255,5.430663,7.560218,90.0,90.0,90.0
mp-755790,HfPbO3,-8.687786885,-2.985043061999999,0.014832497312497,2.756199999999999,10.465168281170348,275.25833487806926,20,True,False,"Hf,O,Pb",3,Orthorhombic,62,Pnma,5.79707532,5.79311185,8.19633351,90.0,90.0,90.0
mp-1214439,CePbO3,-7.465946467499999,-2.567250476499998,0.37704417631249704,0.7348999999999991,7.270811378796641,361.1342055144163,20,True,False,"Ce,O,Pb",3,Orthorhombic,63,Cmcm,6.859465851864852,6.859465851864852,7.816508,90.0,90.0,100.91230815405984
mp-685257,CdPbO3,-5.27843203125,-1.375123976249999,0.0,0.0,8.462073206254711,577.0968158397645,40,True,False,"Cd,O,Pb",3,Orthorhombic,73,Ibca,9.085826745827244,9.085836674819712,9.085830952518872,110.51172589563295,109.8982517491642,108.01415580284775
mp-22230,BaPbO3,-6.203951158000001,-2.108850153,0.0,0.199299999999999,8.185414704735301,159.25972054852807,10,False,False,"Ba,O,Pb",3,Orthorhombic,74,Imma,6.076817497730201,6.076817497730201,6.076817497730201,120.17971671024007,119.3208593585377,90.434657871265
mp-555021,TePbO3,-5.888139745000001,-1.5481725493333331,0.002718220499999,2.6752000000000002,7.42171917065387,342.58982379046694,20,False,False,"O,Pb,Te",3,Tetragonal,76,P4_1,5.350307890000075,5.350307890000075,11.96787127,90.0,90.0,90.0
mp-20032,VPbO3,-7.642703820000001,-2.114616589,0.022054172312493,1.3715,6.981900647635635,145.6213593813756,10,False,False,"O,Pb,V",3,Tetragonal,99,P4mm,5.4193766845150195,5.419376684200592,6.2661796895346855,64.38122015803836,64.38136608140583,89.99844494289776
mp-759744,MnFeO3,-8.28910690325,-1.793922999836208,0.0665825984375,0.0017000000000000001,4.811170906761292,438.4171179541389,40,True,False,"Fe,Mn,O",3,Triclinic,1,P1,8.243295,8.261588643519417,8.266957752363139,109.34926994539912,108.58349516770201,109.52411165262023
mp-1181286,MnCoO3,-7.787840512,-1.5599775065862072,0.089941378999999,0.0,5.097009760489947,105.46988977428495,10,True,False,"Co,Mn,O",3,Monoclinic,12,C2/m,14.756352520886757,7.27630866803182,7.396503159806058,134.73577800163858,152.5663213276529,22.51037197065765
mp-1180705,MnNiO3,-7.32301664,-1.365809642586207,0.25346269800000004,0.0,4.743275492004497,113.16751063504739,10,True,False,"Mn,Ni,O",3,Monoclinic,12,C2/m,12.173561884971217,5.722280139789208,6.112098170257657,117.17736598111824,144.61585935844155,35.54709973891828
mp-1273769,LaMnO3,-8.7477814135,-2.959400331086208,0.17586446952380802,0.0,6.463251287389984,248.53597536865314,20,True,False,"La,Mn,O",3,Monoclinic,12,C2/m,6.847261828936513,6.8473189539814046,6.874678699876744,70.42832012346042,69.536762636295,108.2200450396211
mp-1278738,LaMnO3,-8.708050088,-2.9196690055862082,0.21559579502380902,0.0,6.561955273806483,122.39876650609622,10,True,False,"La,Mn,O",3,Tetragonal,123,P4/mmm,3.94752200006751,5.568348565469387,5.568344322812212,90.01428969307634,89.99956836003153,90.00051384569552
mp-1205375,LaMnO3,-8.75642981,-2.968048727586207,0.167216073023809,0.0,6.491650791401589,123.72434334359438,10,False,False,"La,Mn,O",3,Tetragonal,127,P4/mbm,3.995510000018146,5.5640516546282175,5.565343654956988,90.05558970925345,89.99977197094802,90.00026298340825
mp-1271783,MnCO3,-8.6304542665,-1.9830780760862081,0.029906560500000002,3.7996,3.424436841759954,222.95507445916135,20,True,False,"C,Mn,O",3,Monoclinic,13,P2/c,4.863172065753894,6.197282646544128,7.706737882451043,73.72312780637378,89.75279227345078,89.68064922099063
mp-1278019,LaMnO3,-8.706018016,-2.9176369335862082,0.217627867023809,0.0,6.544321106826596,245.45715843443807,20,True,False,"La,Mn,O",3,Tetragonal,139,I4/mmm,5.574875832749012,5.574877953426425,8.826724431533025,71.59227219897663,71.59269583611092,89.99493465641
mp-1105811,ScMnO3,-9.009025804,-2.941352321586206,0.049973920562498005,1.7979999999999992,4.49092583781479,218.73503434359637,20,False,False,"Mn,O,Sc",3,Monoclinic,14,P2_1/c,5.116733912413465,5.422535000105578,7.904384291744298,89.99940596007741,94.15850618009742,90.00043304633327
mp-1172857,MnSiO3,-8.666176844499999,-2.779933577086206,0.017926196666673,0.0,3.810581733177314,456.7632794800455,40,False,False,"Mn,O,Si",3,Monoclinic,14,P2_1/c,9.18448892,5.3205860645929235,9.592426474718584,77.01389572722954,90.0,90.0
mp-1180143,MnCO3,-8.3878587325,-1.740482542086208,0.2725020945,0.15680000000000002,3.466542042296881,220.24702476402237,20,True,False,"C,Mn,O",3,Monoclinic,14,P2_1/c,5.335177,5.970782,6.939448472628354,85.09257776082916,90.0,90.0
mp-1182197,NdMnO3,-4.7472334365,1.007575711413792,3.971054523499999,0.0,0.407250354264903,4031.418295284199,20,True,False,"Mn,Nd,O",3,Monoclinic,14,P2_1/c,14.392943,14.078227,19.909365951147965,87.88079187082889,90.0,90.0
mp-1189476,NdMnO3,-8.706945591499998,-2.9521364435862063,0.011342368500001001,0.0,6.67907991266509,245.81178102559846,20,False,False,"Mn,Nd,O",3,Monoclinic,14,P2_1/c,5.499704,5.657811,7.900170967090332,89.42924991682571,90.0,90.0
mp-1194603,MnBiO3,-7.387102695,-1.807916171586207,0.026212832100012,1.9010999999999991,8.108896012607493,510.99412175468444,40,False,False,"Bi,Mn,O",3,Monoclinic,14,P2_1/c,5.578177,9.816608,10.022215367237125,68.60764875176963,90.0,90.0
mp-1199914,MnSeO3,-7.143320381249987,-1.6429584243049442,0.007921510250000001,3.3754,4.09000873059703,590.79741054001,40,False,False,"Mn,O,Se",3,Monoclinic,14,P2_1/c,8.27751532,5.247181074654492,13.76165273845366,81.27241741776058,90.0,90.0
mp-1202364,MnSeO3,-7.151241891499987,-1.650879934554944,0.0,3.099599999999999,4.227080913289214,571.6395348681684,40,False,False,"Mn,O,Se",3,Monoclinic,14,P2_1/c,8.30745548,8.022583544518053,10.496188520034446,54.80173751704,90.0,90.0
mp-1210723,MnPO3,-8.04643232075,-2.162157954264779,0.30757365464394204,0.0,3.027905545589537,587.5026012117828,40,True,False,"Mn,O,P",3,Monoclinic,14,P2_1/c,8.309729,8.185271,10.528847386822168,55.12171105870727,90.0,90.0
mp-17766,MnSiO3,-8.6662115035,-2.779968236086207,0.017891537666672,2.875499999999999,3.76830112745268,461.88819584845714,40,False,False,"Mn,O,Si",3,Monoclinic,14,P2_1/c,9.19633119,5.380386583519726,9.555939405582688,77.65203508700498,90.0,90.0
mp-27818,MnSO3,-7.5008767485,-1.872217544586206,0.072435846071429,4.1546,3.163607538351383,566.8840743222142,40,False,False,"Mn,O,S",3,Monoclinic,14,P2_1/c,12.441068,5.496306,8.426418843544985,79.68425209420441,90.0,90.0
mp-556711,MnBiO3,-7.3154482555,-1.736261732086208,0.097867271600012,0.7774999999999991,7.468876016334211,554.7820297592973,40,True,False,"Bi,Mn,O",3,Monoclinic,14,P2_1/c,5.486923,10.5001,11.047394961903462,60.65049686226545,90.0,90.0
mp-557795,LaMnO3,-8.45312061,-2.664739527586206,0.47052527302381003,1.4409,5.406020375383018,297.1410300410424,20,False,False,"La,Mn,O",3,Monoclinic,14,P2_1/c,5.971485316235904,5.433429092692937,10.413179,90.0,90.0,61.57895616556589
mp-566602,LaMnO3,-8.503579954500001,-2.715198872086207,0.42006592852380803,1.6926,4.836735523395796,332.11459568010025,20,True,False,"La,Mn,O",3,Monoclinic,14,P2_1/c,10.474801,5.716901,6.227644206365839,62.942288528788815,90.0,90.0
mp-645158,LaMnO3,-8.502294801,-2.7139137185862072,0.42135108202380905,0.9889000000000001,4.8195168444997165,333.3011408804232,20,True,False,"La,Mn,O",3,Monoclinic,14,P2_1/c,10.297857,5.674393,6.043189750963394,70.70900252682179,90.0,90.0
mp-753819,MnTlO3,-6.7706991720000005,-1.4952250872528752,0.061953488187498004,0.0,8.420498896198211,242.41609277219445,20,True,False,"Mn,O,Tl",3,Monoclinic,14,P2_1/c,5.5670514721905535,7.933636272556614,5.489055039331451,90.01328592158697,89.9977448666407,89.28677624561625
mp-1176440,MnCuO3,-7.047822522,-1.426801526586206,0.04390752036111201,0.0,5.502749489221097,100.47714229378938,10,True,False,"Cu,Mn,O",3,Trigonal,148,R-3,5.032592000094782,5.032579864166191,5.424734394017554,117.63656683995163,62.36308346425149,120.00042144619994
mp-19331,MnNiO3,-7.576479338000001,-1.6192723405862082,0.0,0.0,5.679399961735489,94.5143295599752,10,False,False,"Mn,Ni,O",3,Trigonal,148,R-3,5.3413083821664396,5.341300441540957,5.341344689840107,54.72510480042474,54.72511674846061,54.72560670424452
mp-20798,MnGeO3,-7.861668011000001,-2.135882778586207,0.0,1.6731999999999991,5.593280875660874,104.25051788767347,10,False,False,"Ge,Mn,O",3,Trigonal,148,R-3,5.018500040141361,5.589420757975087,5.0184697238434515,116.6755361627321,120.00009152694757,90.00123101224456
mp-20641,MnCoO3,-7.877781891,-1.6499188855862061,0.0,0.0,5.588165711348425,96.19991342161018,10,False,False,"Co,Mn,O",3,Trigonal,148,R-3,5.389500902032768,5.389091228669462,5.389664773205554,54.39189059554702,54.38499086921224,54.38456967915762
mp-560522,MnSO3,-7.500705719333333,-1.87204651541954,0.072606875238095,3.339,3.332019111680299,403.6738695338799,30,False,False,"Mn,O,S",3,Trigonal,148,R-3,8.04348686727311,8.043429120150558,8.042980806322305,109.25440238466454,109.26197313663015,109.26371616685151
mp-754229,MnAgO3,-6.55820158,-1.188434382919541,0.082111077833335,0.0,5.951288980976059,117.6380503297355,10,True,False,"Ag,Mn,O",3,Trigonal,148,R-3,5.147896108658469,5.925007903758611,5.147656158590529,115.74734404078612,59.99273268737718,115.72802410972906
mp-754318,MnZnO3,-6.866778206000001,-1.813649822586207,0.005794234000003001,1.7946,5.734848867701465,97.48952847675997,10,True,False,"Mn,O,Zn",3,Trigonal,148,R-3,5.4044885588596285,5.404493408582169,5.404207917191545,54.57082941338062,54.57015299908221,54.56824637789133
mp-768432,MnTlO3,-6.710766313000001,-1.4352922282528762,0.12188634718749801,0.0,7.5283983676491815,135.57096356514623,10,True,False,"Mn,O,Tl",3,Trigonal,148,R-3,6.463075571471603,6.463075571471603,6.463075970756495,47.778136748205185,47.778136748205185,47.77813150583563
mp-770618,MgMnO3,-7.493016056,-2.365742391586207,0.0,0.0,4.389989282729596,96.25948702724264,10,True,False,"Mg,Mn,O",3,Trigonal,148,R-3,5.381283556522161,5.381250292429531,5.381132296497097,54.57638600701568,54.57836697538061,54.575891791176396
mp-1106201,MnGeO3,-7.849491123000002,-2.123705890586208,0.012176887999999001,1.1435,4.935536565209603,236.28735002760635,20,False,False,"Ge,Mn,O",3,Monoclinic,15,C2/c,5.258931024646891,6.77870171716083,6.778701729459859,85.86152995334243,81.69676186699775,81.69680816037287
mp-1180142,MnCO3,-7.615902366999999,-0.9685261765862081,1.04445846,0.37060000000000004,2.03116193769495,187.94551947486113,10,True,False,"C,Mn,O",3,Monoclinic,15,C2/c,5.761126640731482,5.761126640731482,5.74988663240633,83.35397958322845,83.35397958322845,85.83176907448308
mp-1289597,MnBO3,-8.5457817935,-2.408723777919539,0.020367710552088,1.3314,4.17346945507131,181.03091068377702,20,True,False,"B,Mn,O",3,Monoclinic,15,C2/c,4.684094857379151,5.457496312708171,7.343171332810521,75.2461237980098,86.01851329829238,87.5828804913359
mp-1289249,MnSiO3,-8.669610447,-2.7833671795862083,0.014492594166672002,0.0,3.7678552782979553,230.97142546821397,20,True,False,"Mn,O,Si",3,Monoclinic,15,C2/c,5.342257439834442,6.775902315485636,6.7758980248847465,86.51072539966711,76.024397948962,76.02474177338442
mp-19157,LaMnO3,-8.785513627,-2.997132544586208,0.13813225602380802,0.0,6.7647085220922,118.730205264436,10,False,False,"La,Mn,O",3,Monoclinic,15,C2/c,5.4774826230565195,5.54643807150525,5.546199785811034,60.063740901840795,59.73993498373239,59.7389777434799
mp-23477,MnBiO3,-7.385154106,-1.805967582586208,0.028161421100012,1.4751,8.011892827783502,258.5904657881425,20,False,False,"Bi,Mn,O",3,Monoclinic,15,C2/c,5.629016165983981,5.6294515890968455,9.855650117387537,91.89493015727884,105.0568577373483,119.16396708359815
mp-2767681,MnInO3,-13.029117848999999,-1.993212647146549,0.004948190875001,0.283299999999999,6.206325120915772,349.5686323507978,30,True,False,"In,Mn,O",3,Monoclinic,15,C2/c,5.960513267986155,5.96052316514001,11.569348557657886,90.0090085573793,90.00863076846177,58.26208347723751
mp-695863,MnCO3,-7.321263836,-0.6738876455862081,1.339096991,0.0,3.281886484551429,116.31961901016837,10,True,False,"C,Mn,O",3,Monoclinic,15,C2/c,11.27888127955131,4.632202552921341,6.496656389658991,128.9091062419968,150.23315349944798,43.65097717927112
mp-1193780,MnInO3,-7.340368717666666,-1.987354307586207,0.016639308020835002,0.802999999999999,5.953378606697565,364.4210670563086,30,False,False,"In,Mn,O",3,Trigonal,165,P-3c1,6.007907134049344,6.007761314579749,11.654886373418146,90.02436227740358,90.02414845614189,60.029488204769166
mp-18840,BaMnO3,-7.674919523666667,-2.489944874252874,0.0,0.8952999999999991,6.088581271505338,196.58101951817102,15,False,False,"Ba,Mn,O",3,Trigonal,166,R-3m,7.7376054950534225,7.7376054950534225,7.737604855583571,43.16578740942451,43.16578740942451,43.165785769697855
mp-675227,BaMnO3,-7.673137790200001,-2.488163140786207,0.001781733466666,0.8679000000000001,5.95850825028464,334.7872385437482,25,True,False,"Ba,Mn,O",3,Trigonal,166,R-3m,12.31945691208757,12.31945691208757,12.319456921029197,26.78387694623503,26.78387694623503,26.783873959666394
mp-19168,LaMnO3,-8.782970226,-2.994589143586208,0.14067565702380902,0.0,6.44286948319112,124.66110534715935,10,False,False,"La,Mn,O",3,Trigonal,167,R-3c,5.563969611810438,5.56396943207464,5.563969695308108,61.04400995604544,61.04401256989882,61.04400384642821
mp-18814,MnCO3,-8.660360827,-2.012984636586208,0.0,3.2291,3.736292363626721,102.17288915450139,10,False,False,"C,Mn,O",3,Trigonal,167,R-3c,5.85871708394924,4.777773563443797,4.7778176684332,59.98365385054762,65.94219262017614,65.94294853729016
mp-761288,MnBO3,-8.521729229,-2.38467121341954,0.044420275052088,0.0,3.975014898968058,95.0344835636498,10,True,False,"B,Mn,O",3,Trigonal,167,R-3c,5.665336873181506,5.665341834373192,5.665336962212398,48.97987157813815,48.97983222078147,48.97986325039183
mp-25296,MnBO3,-8.340365041333333,-2.203307025752873,0.22578446271875402,0.5716,3.015730413818371,187.8965140668545,15,True,False,"B,Mn,O",3,Hexagonal,174,P-6,8.402535452487243,8.402535452487243,3.073034,90.0,90.0,119.99999568902113
mp-1260288,MnAlO3,-8.00080468,-2.4505098525862072,0.2697255731875,0.0,4.176015340711994,309.96086581966875,30,True,False,"Al,Mn,O",3,Hexagonal,185,P6_3cm,5.604452167757344,5.604452167757344,11.394884,90.0,90.0,120.00000198034283
mp-19056,HoMnO3,-8.788998592666667,-3.068283038252873,0.00021602933333300002,0.0,7.242284250543945,368.5049195231798,30,False,False,"Ho,Mn,O",3,Hexagonal,185,P6_3cm,6.107331391561993,6.107331675126532,11.407969970000249,90.00001481671111,90.0000088569456,119.99970365074756
mp-19217,ErMnO3,-8.797218649666666,-3.082495226252873,0.0,0.0,7.389986188010839,364.2792410031499,30,False,False,"Er,Mn,O",3,Hexagonal,185,P6_3cm,6.07945323831714,6.0794305987064226,11.380856130000005,90.00000081636674,89.99999730638648,119.99967307371733
mp-18954,ScMnO3,-9.051214285666667,-2.983540803252874,0.007785438895831001,0.0,4.434700161343278,332.2624241651375,30,False,False,"Mn,O,Sc",3,Hexagonal,185,P6_3cm,5.857486453227326,5.85748598868372,11.182257550000015,89.99999734312742,89.99999649905703,120.00033004623072
mp-19385,YMnO3,-9.130481213333333,-3.027483251919541,0.0,0.0,5.120548727866363,373.2740106140465,30,False,False,"Mn,O,Y",3,Hexagonal,185,P6_3cm,6.137989786986564,6.137990097872094,11.440423080000002,90.00000086689968,89.99999816554612,119.99938510118515
mp-19267,BaMnO3,-7.669312416,-2.484337766586208,0.005607107666667,2.0901,5.719479103329139,418.5344476825107,30,True,False,"Ba,Mn,O",3,Hexagonal,185,P6_3cm,9.930155459918854,9.930141426889726,4.9010561800165435,89.99987451579149,90.00029651021724,120.00013373866763
mp-18808,LuMnO3,-8.815923649666669,-3.11040649758621,0.0,0.0,7.836057358160109,353.34289219579927,30,False,False,"Lu,Mn,O",3,Hexagonal,185,P6_3cm,6.0056756965349285,6.005585934006154,11.312372590212647,89.9993034704633,90.00043619103889,120.00119631076038
mp-542479,DyMnO3,-8.782302025666665,-3.057447258586204,0.0,0.0,7.096767809612047,372.6490140346333,30,False,False,"Dy,Mn,O",3,Hexagonal,185,P6_3cm,6.1360443737037915,6.136044411024402,11.42852703000001,89.9999999171085,90.00000009731869,119.99952032911301
mp-554211,TmMnO3,-8.795841926000001,-3.098161968586209,0.0,0.0,7.520229139533666,360.1896989084128,30,False,False,"Mn,O,Tm",3,Hexagonal,185,P6_3cm,6.05319656711558,6.0531965671155925,11.35090639000002,90.00000039710702,90.00000095347431,119.99987198194589
mp-768374,MnTlO3,-6.801877481999999,-1.526403397252875,0.030775178187499003,0.0,7.8273436090862,391.17953872103993,30,True,False,"Mn,O,Tl",3,Hexagonal,185,P6_3cm,6.1318142638943325,6.1318142638943325,12.013444,90.0,90.0,120.00000284729899
mp-882825,MnInO3,-7.342451350333334,-1.989436940252875,0.014556675354167001,0.9206999999999991,6.206457393557825,349.5611823090674,30,False,False,"In,Mn,O",3,Hexagonal,185,P6_3cm,5.909193133593316,11.539087830090205,5.909202711228266,90.00024678562973,60.17520065562865,89.99977842561816
mp-1205336,BaMnO3,-7.667293149000001,-2.482318499586207,0.007626374666666,1.8948,5.7652284921210075,276.8088065448443,20,False,False,"Ba,Mn,O",3,Hexagonal,186,P6_3mc,4.881905190012067,5.7220831731238375,9.909149845684341,90.00017607354283,90.00024693300679,90.00000628616363
