material_id,formula_pretty,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,is_gap_direct,density,volume,nsites,theoretical,deprecated,elements,num_elements,crystal_system,spacegroup_number,spacegroup_symbol,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-3205699,HfTa(CoH3)2,-14.335448181999999,-0.24120970498333302,0.0,0.0,False,10.992642935344904,73.01471849777172,10,True,False,"Co,H,Hf,Ta",4,Orthorhombic,38,Amm2,5.281166896197753,5.281166687604975,4.237304487360975,90.0,90.0,141.84298895774964
mp-3201455,HfTaBRh6,-28.105325046666664,-0.7823279266481471,0.0,0.0,False,13.07437646672684,125.44264357744372,9,True,False,"B,Hf,Rh,Ta",4,Cubic,216,F-43m,5.6189279000354455,5.6189277173342935,5.618926366291467,59.99999649589384,59.999997571491626,59.9999906901394
mp-3253509,HfUBRh6,-31.64967123,-0.843318119722217,0.0,0.0,False,13.132089750139102,132.1091816171278,9,True,False,"B,Hf,Rh,U",4,Cubic,216,F-43m,5.716751561593763,5.71675201812056,5.716751199415935,60.00000473739814,60.00000209572619,60.000004038822794
mp-3216110,HfZnTeO6,-15.01038959,-2.197673566388889,0.0,3.6159,True,7.354761160858714,211.09981906337157,18,True,False,"Hf,O,Te,Zn",4,Tetragonal,113,P-42_1m,4.861917754850952,4.866104033513291,8.92275284676074,90.0,90.0,90.0
mp-3214745,HgPb2SeO6,-22.185453474,-0.976969785906251,0.0,3.1731,False,7.420872194267576,353.5263304314314,20,True,False,"Hg,O,Pb,Se",4,Triclinic,2,P-1,6.527839075211607,7.326049184797937,8.004741314043857,95.00492467764309,91.739621655769,111.69591442964173
mp-3212371,HgPd(PtO3)2,-21.753091754,-0.639202170000001,0.0,0.39740000000000003,False,10.997171877017838,119.76689030199819,10,True,False,"Hg,O,Pd,Pt",4,Orthorhombic,65,Cmmm,6.35013674227087,6.350136053668665,3.15886182151098,90.0,90.0,109.90762102858164
mp-3247048,HoAgH6Os,-14.623179224444446,-0.406165411388889,0.0,2.9824,False,9.321058691387213,83.56553861190692,9,True,False,"Ag,H,Ho,Os",4,Cubic,216,F-43m,4.907353952698531,4.9073540197483405,4.907354122719471,59.999999305887144,59.99999885391447,60.00001499277666
mp-3246926,HoBPd6Au,-25.96453218888889,-0.567267753055552,0.0,0.0,False,12.148271124943134,138.2240649715378,9,True,False,"Au,B,Ho,Pd",4,Cubic,216,F-43m,5.803626506788882,5.803628162190856,5.803628128079743,60.000011299260656,60.00000186374072,60.00000106094641
mp-3222901,HoCu(BPt3)2,-37.37395934,-0.639244368999999,0.0,0.0,False,16.145129374073804,146.1100496070641,10,True,False,"B,Cu,Ho,Pt",4,Hexagonal,191,P6/mmm,5.513965867731292,5.513966103302016,5.5490831650378585,90.0,90.0,119.99998688668907
mp-3250546,HoGeSbO6,-14.447085383333334,-2.414325479722224,0.0,4.259,False,6.986597073455831,108.2197527256582,9,True,False,"Ge,Ho,O,Sb",4,Trigonal,149,P312,5.070805618248992,5.070813114162803,4.859795428495939,90.00459238158587,90.00466527773877,119.99923325512854
mp-3223412,HoLu(B3Mo)2,-17.411973525,-0.6936427086666661,0.0,0.0,False,8.808260996190894,112.4795851869721,10,True,False,"B,Ho,Lu,Mo",4,Monoclinic,6,Pm,3.14429511009279,5.385941769420141,6.781335317912066,78.358768030818,90.0,90.0
mp-3250435,HoLu(B3W)2,-22.42645028,-0.648956475666665,0.0,0.0,False,11.448370390479251,112.03972859342284,10,True,False,"B,Ho,Lu,W",4,Monoclinic,6,Pm,3.1390944007173,5.391427794628467,6.765733752505343,78.09008608921341,90.0,90.0
mp-3248832,HoLuBPt6,-44.123733225555554,-1.09774659268518,0.0,0.0,False,17.52944374983163,144.10226163090286,9,True,False,"B,Ho,Lu,Pt",4,Cubic,216,F-43m,5.884758204424292,5.884758116926462,5.884757527547204,59.99999782258215,59.99999831442991,59.99999838443884
mp-3245761,HoMgBPd6,-21.01050549111111,-0.7705362291666641,0.0,0.0,False,10.165378682784768,136.9818262253864,9,True,False,"B,Ho,Mg,Pd",4,Cubic,216,F-43m,5.7861891375432295,5.786189340447683,5.786189607464055,60.000004034739455,60.000002874731706,59.99999986569115
mp-3332597,HoMnSbO6,-14.606671327777779,-2.4837606357758633,0.0,2.5869,False,6.7462335382722465,107.71833137510154,9,True,False,"Ho,Mn,O,Sb",4,Trigonal,149,P312,5.066133486945699,5.066098486261658,4.845066191908493,90.01957260603007,90.01902435940258,119.97505456286292
mp-3246493,DyGeSbO6,-14.34540649888889,-2.412595560833333,0.0,4.2789,False,6.895131782005845,109.07002072619447,9,True,False,"Dy,Ge,O,Sb",4,Trigonal,149,P312,5.076498377609467,5.076500425802089,4.885925805937457,90.01653053246217,90.01569948178725,119.97730206476399
mp-3222116,DyLu(B3Mo)2,-17.315994405,-0.687617657666666,0.0,0.0,False,8.741698551221605,112.87439116992563,10,True,False,"B,Dy,Lu,Mo",4,Monoclinic,6,Pm,3.146639956355387,5.393981976539434,6.791791951720269,78.28280039905736,90.0,90.0
mp-3248837,DyLuBPt6,-44.018382769999995,-1.092345102685183,0.0,0.0,False,17.444713257700055,144.57083993967348,9,True,False,"B,Dy,Lu,Pt",4,Cubic,216,F-43m,5.8911299522076455,5.891129393927394,5.891129227828485,59.99999545463283,59.99999858947544,60.00000225030552
mp-3250489,DyMgReH6,-12.665165312222221,-0.5215657649999991,0.0,2.9905,False,7.592502348962429,82.90327914837829,9,True,False,"Dy,H,Mg,Re",4,Cubic,216,F-43m,4.894339408854377,4.894388542708891,4.894358065711813,120.0001621012954,119.99998003860176,90.00016491426224
mp-3333540,DyMnSbO6,-14.505029365555556,-2.482067639109197,0.0,2.599599999999999,False,6.654503054283796,108.59674608372892,9,True,False,"Dy,Mn,O,Sb",4,Trigonal,149,P312,5.072048770671893,5.072060205034476,4.872717432401337,90.0233130552574,90.02343994554617,119.9663233734393
mp-3245392,DyPaBIr6,-48.67843049888889,-0.86284202083334,0.0,0.0,False,18.45530398501282,140.15140704265585,9,True,False,"B,Dy,Ir,Pa",4,Cubic,216,F-43m,5.830478432642676,5.830478490475106,5.830477297531142,59.999995587231304,59.999995259113845,59.999997167526466
mp-3248858,DyPaBRh6,-29.915959117777774,-0.9157871863888861,0.0,0.0,False,12.396054653280366,136.87463132694322,9,True,False,"B,Dy,Pa,Rh",4,Cubic,216,F-43m,5.784679757899405,5.784679173326694,5.7846798836902344,60.00000149734993,60.00000484023298,60.000003093757506
mp-3250791,DyThBRh6,-29.484735155555555,-0.8602027830555501,0.0,0.0,False,12.083560392414455,140.5520818753588,9,True,False,"B,Dy,Rh,Th",4,Cubic,216,F-43m,5.836028662304749,5.836028489778071,5.836028783530665,60.00000386582405,60.0000048437383,60.00000225124433
mp-3248374,DyY(H3Pt)2,-18.290895921,-0.690744681750001,0.0,0.0,False,10.484971798078416,102.56592070321753,10,True,False,"Dy,H,Pt,Y",4,Orthorhombic,38,Amm2,6.0736219611116,6.073620924322305,4.634713278412552,90.0,90.0,143.13667941649345
mp-3246842,DyZrBIr6,-42.64638937666667,-0.8426038180555601,0.0,0.0,False,17.45550104860862,134.87861077743125,9,True,False,"B,Dy,Ir,Zr",4,Cubic,216,F-43m,5.7564234481536145,5.756423756816892,5.75642211602488,59.9999981452174,59.99999637145977,59.99999284007145
mp-3246046,DyZrBRh6,-23.82956774888889,-0.841198736944445,0.0,0.0,False,11.074205829948683,132.24806762906454,9,True,False,"B,Dy,Rh,Zr",4,Cubic,216,F-43m,5.71875467422952,5.718754479374289,5.71875445113025,59.99999454879508,59.99999567592169,59.99999923173388
mp-3247050,DyZrRh6C,-23.97307227111111,-0.69571648222222,0.0,0.0,False,11.178112604074622,131.19696698382154,9,True,False,"C,Dy,Rh,Zr",4,Cubic,216,F-43m,5.703562859297476,5.703563691370358,5.703563322086195,60.00000214178754,59.99999731590093,59.99999977231546
mp-3244443,Er2H6RuPt,-17.224875417,-0.6754957234166681,0.0,0.0,False,10.766053827792891,98.20662752393372,10,True,False,"Er,H,Pt,Ru",4,Orthorhombic,38,Amm2,5.913775860141169,5.913775724142752,4.6254240048260975,90.0,90.0,142.6199619569736
mp-3245384,Er2LuAuO6,-22.33279158,-3.097700322583333,0.0,2.2437,False,10.29757919278784,129.3989760460644,10,True,False,"Au,Er,Lu,O",4,Triclinic,2,P-1,3.4779231825384063,5.456515569219406,6.985959862840314,89.13147157053203,102.50395122595644,91.08304078692656
mp-3319614,Er6GaNiOs,-31.54221694666667,-0.435291062222221,0.0,0.0,False,10.274082977705655,427.3988103670057,18,True,False,"Er,Ga,Ni,Os",4,Orthorhombic,71,Immm,8.23065446874466,8.230655713541392,8.230654789643324,113.00153488958082,109.94965274158885,105.54825850819303
mp-3316773,Er6GaNiRh,-28.445590335000002,-0.5441089194444451,0.0,0.0,False,9.605808353097018,426.94161737187335,18,True,False,"Er,Ga,Ni,Rh",4,Orthorhombic,71,Immm,8.222876956030312,8.222877917503249,8.222877939084714,112.16255821496944,109.83643845472115,106.46490848933429
mp-3321844,Er6GaTcNi,-28.457031543333333,-0.35239085888888605,0.0,0.0,False,9.555726860014017,427.4743162368211,18,True,False,"Er,Ga,Ni,Tc",4,Orthorhombic,71,Immm,8.237233997311215,8.237234704674966,8.237234982671053,113.11642441190799,111.17050114451757,104.25599673908158
mp-3231608,Er6TcSnBi,-35.30714679444444,-0.5553989527777751,0.0,0.0,False,9.72235575892921,244.1091669635131,9,True,False,"Bi,Er,Sn,Tc",4,Hexagonal,174,P-6,8.087377327999453,8.087376618618881,4.309610717332181,90.0,90.0,119.99999083943764
mp-3246969,ErAg(CO3)2,-13.033855951000001,-1.9327574910833332,0.0,3.4676,False,5.36184017037652,122.37472388930173,10,True,False,"Ag,C,Er,O",4,Trigonal,148,R-3,6.224853570780341,6.224854105296614,6.224853685360812,48.0822874290018,48.08228267722332,48.0823003725458
mp-3245017,ErAgH6Os,-14.735895714444446,-0.40287176231481603,0.0,2.9913,False,9.448728668588682,82.84565908853672,9,True,False,"Ag,Er,H,Os",4,Cubic,216,F-43m,4.893221394220613,4.893221922926096,4.893221953992028,60.000006418080254,60.00000284386384,60.00000929685858
mp-3250538,ErAgH6Ru,-11.682471195555557,-0.41174652731481504,0.0,2.6199,False,7.854558425735427,80.81071605927279,9,True,False,"Ag,Er,H,Ru",4,Cubic,216,F-43m,4.852826450631838,4.852825876480467,4.852824836860025,59.999986890797295,59.99999080455447,59.999982182551136
mp-3222193,ErB2Pt6Au,-41.48408966,-0.6711491488333361,0.0,0.0,False,17.309682328653228,149.3027160308676,10,True,False,"Au,B,Er,Pt",4,Hexagonal,191,P6/mmm,5.555953893001043,5.555955593722877,5.584955076989675,90.0,90.0,120.00000151201314
mp-3223175,ErCu(BPt3)2,-37.476985981,-0.6378618848333361,0.0,0.0,False,16.210837500219796,145.7563508267458,10,True,False,"B,Cu,Er,Pt",4,Hexagonal,191,P6/mmm,5.508762882012696,5.508056847626483,5.546511475618858,90.0,90.0,119.99441325729066
mp-3251933,ErCuH6Os,-13.53049251,-0.36514424064814904,0.0,2.3685,False,9.209119514195153,77.00925243551647,9,True,False,"Cu,Er,H,Os",4,Cubic,216,F-43m,4.77550480806188,4.775505442177766,4.775505010352559,59.99999609987625,59.9999917073797,60.00000284280981
mp-3252789,ErGeSbO6,-14.565513295555556,-2.41674325287037,0.0,4.2367,False,7.083002882260107,107.29272378323768,9,True,False,"Er,Ge,O,Sb",4,Trigonal,149,P312,5.065893475053456,5.065926068950915,4.82710945799184,90.00901174752347,90.00941724784748,119.99140350854803
mp-3253119,ErHfRh6C,-26.716904628888887,-0.734520459259259,0.0,0.0,False,12.525431344101865,129.284615722086,9,True,False,"C,Er,Hf,Rh",4,Cubic,216,F-43m,5.675715248477401,5.675715862708663,5.675715572596225,59.999996015136134,59.99999243521547,60.00000509049102
mp-3251133,ErMgReH6,-12.882951706666667,-0.523393054814813,0.0,2.9812000000000003,False,7.8332851557145755,81.36380004432506,9,True,False,"Er,H,Mg,Re",4,Cubic,216,F-43m,4.863876033984437,4.863854629188154,4.863894028822031,120.00048198907277,119.99974062916466,89.99986939151107
mp-3343754,ErMnSbO6,-14.725092061111111,-2.486171230035122,0.0,2.569699999999999,False,6.842443729754102,106.76885521931804,9,True,False,"Er,Mn,O,Sb",4,Trigonal,149,P312,5.062101856245152,5.062097378051437,4.811458991600473,90.0039171321131,90.0039190062675,120.00553034837164
mp-3247049,ErPaBIr6,-48.915196906666665,-0.8836493239814821,0.0,0.0,False,18.619184245347565,139.34226613482014,9,True,False,"B,Er,Ir,Pa",4,Cubic,216,F-43m,5.8192356411844175,5.8192358515368365,5.81923572105089,60.0000007417538,59.999999545995074,60.00000411304732
mp-3251932,ErPaBRh6,-30.14620762666667,-0.9300765906481461,0.0,0.0,False,12.534747528091637,135.99060628745656,9,True,False,"B,Er,Pa,Rh",4,Cubic,216,F-43m,5.772199632828652,5.772199058179082,5.772198932645748,59.99999513195284,59.999998425196246,59.99999888281051
mp-3246909,ErSbPdO6,-15.118342721111112,-1.959742008425927,0.0,2.0686,False,7.3225438619800585,111.44319473282931,9,True,False,"Er,O,Pd,Sb",4,Trigonal,149,P312,5.174423883918365,5.174558476540297,4.806511941147619,89.99862337110228,89.99606813960068,120.00968766419506
mp-3246488,ErThBRh6,-29.715197053333334,-0.874705576203704,0.0,0.0,False,12.212288052336703,139.71764076781588,9,True,False,"B,Er,Rh,Th",4,Cubic,216,F-43m,5.824457953072609,5.824457458840183,5.824455846480034,59.99998697353814,59.99998978050935,59.99999038003451
mp-3246887,ErTm2AuO6,-22.157265419999998,-3.098496039583332,0.0,2.2507,False,10.21325534340743,129.75885032772675,10,True,False,"Au,Er,O,Tm",4,Triclinic,1,P1,3.4962233953108894,5.467581965358209,6.959413363118969,89.52597070192297,102.68641456621894,91.18431497936841
mp-3252195,ErUBIr6,-49.132983672222224,-0.758545151203703,0.0,0.0,False,18.868867944158893,138.11382503529248,9,True,False,"B,Er,Ir,U",4,Cubic,216,F-43m,5.802084149112175,5.802084548189083,5.802084760107537,59.99999879177803,59.9999965164993,60.00000644997323
mp-3249685,ErZnIO6,-13.203921674444445,-1.733930179814813,0.0,2.936899999999999,False,6.883935970312113,109.89206036796382,9,True,False,"Er,I,O,Zn",4,Trigonal,149,P312,5.159479104875995,5.1594792087107875,4.766767654299233,90.0,90.0,120.000005487884
mp-3253133,ErZrBIr6,-42.88547940222222,-0.865734738981479,0.0,0.0,False,17.624007084090906,134.0374085199801,9,True,False,"B,Er,Ir,Zr",4,Cubic,216,F-43m,5.7444308809511035,5.7444311959387395,5.744430831074418,59.99999645810787,59.9999946442278,60.00000150134672
